Description,Sentiment_Analysis,Polarity,Topic
ugur koleji anadolu lisesi mun kulübü online ukmun 2020 konferansi ögrencilerimiz konferansin güvenlik konseyinde nükleer silah tehditleri uluslararasi terör örgütlerini dünya saglik örgütü konseyi nde corona virüs pandemik hastaliklar konularini tartisacak,0,-0.5746873617172241,teknoloji 
mersin il emniyet müdürümüz sn mehmet sahneye iyi parti mersin milletvekilimiz sn zeki hakan sidali birlikte nezaket ziyaretinde bulunduk kentimizin corona sürecinde yasadigi saglik güvenligi sorunlari üzerine degerlendirmelerini dinledik,-1,-0.827005922794342,siyaset 
mersin il emniyet müdürümüz sn mehmet sahneye iyi parti mersin milletvekilimiz sn zeki hakan sidali birlikte nezaket ziyaretinde bulunduk kentimizin corona sürecinde yasadigi saglik güvenligi sorunlari üzerine degerlendirmelerini dinledik,-1,-0.827005922794342,siyaset 
hemsire kimdir corona mücadele sürecinde büyük bir özveri çalisan sabirli azimli güçlü saglik ordusunun önemli kahramanlarindandir covid19 hemsirelergünü,1,0.9892212152481079,teknoloji 
zaman degisir düsmanlar degisir degismeyen tek sey kahramanlardir 12mayishemsirelergünü hemsire nurse tip medicine saglik hemsirelik corona covid19,1,0.9213096499443054,kultur 
dünyadaki saglik çalisanlarinin yarisindan fazlasini olusturan hemsireler corona virüsü pandemisiyle gelen saglik kriziyle mücadelede ön saflarda yer almayi sürdürüyor hemsirelergunu florencenightingale,1,0.8522765040397644,saglik 
corona virüs mücadelesi boyunca hayatini kaybeden saglik çalisanlarina sehit payesi verilmelidir nokta,-1,-0.9646836519241333,saglik 
corona günlerinde hükümet millet ittifakinda olsaydi yapardik anneme sordumannemin yüzü sarardi birden tansiyonu çikti öldürduk kizim hepimiz ölurdukgerçekten hepimiz ölurdukhayatinizin kiymetini bilinsaglik çalisanlarina devletimize bir tesekkür edin,-1,-0.9818330407142639,siyaset 
yil 12 mayista kutlanan dünya hemsireler günü yil ayri bir önem arz ediyor bilindigi üzere dünyayi kasip kavuran salgin corona virüsü sürecinde önemli rolü üstlenen saglik çalisanlarina duydugumuz minnet oldukça fazla hemsirelergunu kutlu olsun saglikbakanligi,1,0.8182098269462585,saglik 
saglik sistemimizin önemli parçalarindan hemsirelerimizin 12 mayis dünya hemsirelergünü nü tebrik ediyorum türkiyemizin saglik alaninda corona virüs salgini mücadelede dünya çapinda elde ettigi basarida hemsirelerimizin katkilarini takdir ediyoruz drfahrettinkoca,0,-0.5862559080123901,saglik 
son dakika… dünya saglik örgütünden flas açiklama corona gidadan geçer mi haberi besinler dsö dünyasaglikörgütü gida yemekleri sondakika haber haberler haberverme,1,0.8732348680496216,saglik 
saglik ordusunun vazgeçilmezleri hemsirelerin hemsireler günü kutlu olsun corona turkey hemsirelergünü hemsirelergunu,1,0.989772617816925,saglik 
sputniktr ilk 4 playoff oynasin zaman ligler iptal oluncaya kadar çalisanlar corona olacak anlasildi saglik bakanligi ortak kurulu test yapsin,1,0.9390610456466675,spor 
aralik 2019’dan beri 3 milyondan fazla kisiye bulasan yeni tip koronavirüs salgininin nasil tedavi edilecegi hakkinda dünyanin birçok yerinde saglik çalisanlari bilim insanlari çalismalar yürütmeye devam ediyor ilgim zeybek yazdi corona covid19,-1,-0.7104162573814392,saglik 
corona henüz bitmedi sokakta maske takmayi mesafeli durmaya dikkat etmeliyizyoksa süre uzar sikintiyi yine çekerizyaziyorumyazacagimkural tanimayanlarin üzerine kural taniyanlarin hakki varvebal yüklu olsundoktorlarin saglik çalisanlarin haklarindan kurtulmasinlar,0,0.5876531004905701,saglik 
saglik bakanligi konaklama tesislerinde alinmasi gereken corona önlemlerini açikladi gtgt sondakika haber sondakikahaber haberler,1,0.8773345947265625,saglik 
saglik çalisanlarimiza minnettar corona virüs sürecinde ailelerinden uzakta canlarini hiçe sayarak çalisan saglik çalisanlarimiza sükranlarimizi arz ediyoruz kapsamda yaptigimiz hastane ziyaretinde kendilerine çiçek tatli ikraminda bulunduk saglikbakanligi saglik,-1,-0.9704210758209229,saglik 
corona olaganüstü zamani saglik bakanliginin acil organize olmasi mükemmel çalismasi devletimizin gücü olmasi çözüme dayali çalismasi basarili sürdüruldubu basari ulkemle gururluyumbasariyi küçümseyen itibarsizlastirantürkiyeli degildir milletin hainidir,1,0.8572974801063538,siyaset 
saglik bakanliginin içeriklerini tasarliyor merak ediyorum corona raporlari tarz postlar birbirinden çirkin powerpointte paintte filan 2 dakikada yapilmis görseller kime para yediriyorlar,-1,-0.9994712471961975,teknoloji 
saglik bakanligi konaklama tesislerinde alinmasi gereken corona önlemlerini açikladi,-1,-0.8447771668434143,saglik 
saglik bakanligi konaklama tesislerinde alinmasi gereken corona önlemlerini açikladi,-1,-0.8447771668434143,saglik 
saglik ordusunun çaliskan corona sürecinin kahraman isimleri hemsirelerimizin hemsirelergünü kutlu olsun doktor bakanligi zaman saglikçilarin bakanligi olursa onlar kendilerini degerli hissedecekler emeklerinize saglik hemsirelergunu hemsirelergünümesajim,-1,-0.7767453789710999,saglik 
izmirde bir doktor virüs nedeniyle hayatini kaybetti izmir koronavirüs sondakika izmirgündem corona saglik salgin,0,0.59466952085495,saglik 
erzurum konser yardimcisinin evdekal corona var türküsü güzel olmus emegine saglik,1,0.8736878037452698,kultur 
corona normallesme sürecinde okullar açilmadan önce tür önlemler gereken kararlar alinmali sndrfahrettinkoca saglik ordusu harika isler çikardibu süreci basa alacak adimlara lütfen izin vermeyin bitireceksek bitirip normalleselimamormal hareketlilik degil,-1,-0.9904454946517944,siyaset 
kemalayca su corona çikti çikali mantikli varsayimi yapan sen oldun eline düsünce saglik kemal ayça,-1,-0.837053656578064,kultur 
abd kanada’da yapilan iki farkli arastirmanin detaylari yesil gazete’de detaylar yesilgazete yesilgündem koronavirüs corona yesilmanset saglik,1,0.9420889019966125,teknoloji 
corona virüsü önlemlerini günde 3 cami hoparlöründen gün yerde konusan bilim kurulu üyelerinden tvlerde kanaldan kanala kosup konusan bilim insanlarindan gina geldi yeter artik sadece saglik bakani konussun vatandasin psikolojisini iyice bozdunuz,-1,-0.998483419418335,saglik 
covid19 corona saglik jobs popular 12mayis2012 hemsirelergunu devletilemilletyanyana dezenfekte koronavirues koronawirus coronavirusupdate,1,0.6128405928611755,teknoloji 
corona virüsü salgini mücadele sürecinde yükü omuzlanan saglik çalisanlarimizdan hemsirelerimizin gününü kutluyoruz iyi varsiniz,-1,-0.9920861124992371,saglik 
berber kuaförlere hijyen seti dagitildi çankiri belediyesi saglik bakanligi öncülügünde belirlenen normallesme sürecinde tekrar hizmete baslayan berber kuaförlere hijyen seti dagitti corona virüse karsi temkinli yürütülen süreçte sehir,-1,-0.7317535281181335,saglik 
cüneyt köse tüketici kösesi tüketicinin korona günlügü kütahya doruk gazetesi dorukgazetesi kütahyadorukgazetesi dorukmedya gazete makale köseyazisi kütahya cüneytköse corona saglik covid19 korona virüs tüketici koronagünlügü tüketim,-1,-0.9917021989822388,ekonomi 
hüdayim güler dostça insanligin corona imtihani kütahya doruk gazetesi dorukgazetesi kütahyadorukgazetesi dorukmedya gazete makale köseyazisi kütahya hüdayimgüler corona saglik covid19 korona virüs insanlik insan imtihan,-1,-0.7479255199432373,teknoloji 
araçlarin duraklarin dezenfeksiyonu programli sekilde sürüyor seyin basi saglik sagligin basi tedbir koronavirüs covid corona temizlik maske dezenfeksiyon minibüs taksi önlem izmir ödemis ödemisbelediyesi öncesaglik,1,0.9303774833679199,saglik 
beladan zaman kurtulacagiz dünya saglik örgütü corona virüsü ilgili bir açiklama yapti dsö sözcüsü tarafindan yapilan açiklamada corona virüsü aldatici bir virüs virüse karsi asi gelistirmek zor ifadesi kullanildi,-1,-0.9904008507728577,teknoloji 
milli savunma bakanligi incirlik’te görev yapan katar ispanya macaristan silahli kuvvetleri personeline corona virüs kapsaminda saglik malzemesi desteginin verildigini açikladi,-1,-0.9899309873580933,siyaset 
ismailsaymaz esas meseleyi atlamissiniz ismail bey yesilköy samandiraki tek katli 1000 yatakli sahra hastanesinden dönme rönesans hastanesi yurtdisindan covid 19 corona hastasi ithal ederek saglik truzimi amaçli kullanacagi ifade etti cb recep bey ithal covid 19 ülkemize getirecek ahkahpe,-1,-0.9968688488006592,teknoloji 
sondakika dünya saglik örgütü corona virüs asisini gelistirmenin oldukça zor oldugunu duyurdu,-1,-0.9514380097389221,teknoloji 
psikoloji sözlügünde hafta münchausen sendromu kisinin çevresinden saglik görevlilerinden ilgi görebilmek kendini sürekli hasta etmesi bunun ugrasmasi durumu olgupsikoloji egitim psikoloji psikolog ankara psikolojiksözlük sözlük corona,1,0.909349262714386,saglik 
corona covid19 sali issagligi isgüvenligi saglik,0,0.5597322583198547,teknoloji 
corona virüsü nedeniyle dogumunu evde yapan oyuncu kara keough bosworth bebegini kucagina aldiktan 6 gün sonra çesitli saglik sorunlarinin ortaya çikmasiyla kaybetti ölümünün ardindan ilk konustu tanri’ya bebegimi kurtarmasi dua ettim”,0,0.5190768837928772,saglik 
bilindigi üzere dünyayi kasip kavuran salgin corona virüsü sürecinde önemli rolü üstlenen saglik çalisanlari hemsirelere minnetariz koronavirüs salgin nedeniyle gece gündüz çalisan basta kardesim olmak üzere hemsirelerin hemsireler gününü kutlarimhemsirelergunu,-1,-0.9533999562263489,saglik 
son dakika… dsö’den corona itirafi virüse asi gelistirmek zor dünya saglik örgütü corona virüsü ilgili bir açiklama yapti dsö sözcüsü tarafindan yapilan açiklamada corona virüsü aldatici bir virüs virüse karsi asi gelistirmek zor ifadesi kullanildi,-1,-0.9542679786682129,teknoloji 
corona mücadele sürecinde büyük bir özveri çalisan sabirli azimli güçlü saglik ordusunun önemli kahramanlarindan olan hemsirelerimizin günü kutlu olsun hemsirelergunu,0,-0.5344825387001038,saglik 
çocuklarda corona virüs belirtileri ilk belirti sindirim sistemi semptomlari olabilir,-1,-0.9900169372558594,saglik 
dünya hemsireler günü kapsaminda türk kizilay izmir subesi olarak izmir bölgesinde hastanelerde çalisan saglik personellerimize pasta ikram edilmistir evdekal saglikbakanligi corona covid19 kizilayizmir…,-1,-0.6823867559432983,saglik 
basta corona virüs savasmamizda hayatimizda zaman özel bir yeri olan hemsirelerimiz saglik çalisanlarimizin dünya hemsireler günü kutlu olsun iyiki varsiniz tesekkürler,-1,-0.676373302936554,teknoloji 
eçd akademisi olarak marmara üniversitesi’ne gidip degerlihocalardan seminer aliyorduk corona virüsü nedeniyle onlara gidemedik degerli hocalarimiz bizim evlerimize konuk oldu haftaki sunum onur erol hocamizin emegine yüregine saglik tonurerol,-1,-0.6612821221351624,teknoloji 
eçd akademisi olarak marmara üniversitesi’ne gidip degerlihocalardan seminer aliyorduk corona virüsü nedeniyle onlara gidemedik degerli hocalarimiz bizim evlerimize konuk oldu haftaki sunum onur erol hocamizin emegine yüregine saglik tonurerol,-1,-0.6612821221351624,teknoloji 
eçd akademisi olarak marmara üniversitesi’ne gidip degerlihocalardan seminer aliyorduk corona virüsü nedeniyle onlara gidemedik degerli hocalarimiz bizim evlerimize konuk oldu haftaki sunum aysegül dede hocamizin emegine yüregine saglik,-1,-0.910015344619751,teknoloji 
eçd akademisi olarak marmara üniversitesi’ne gidip degerlihocalardan seminer aliyorduk corona virüsü nedeniyle onlara gidemedik degerli hocalarimiz bizim evlerimize konuk oldu haftaki sunum aysegül dede hocamizin emegine yüregine saglik,-1,-0.910015344619751,teknoloji 
ekremimamoglu saglik çalisanlari ücretsiz ulasimi sürekli hale getirilmesini istiyor sayin baskan bi an önce çözün lütfen bir ay kart kullanimi on lira ücret alindi bunun bi açiklamasi olamaz corona savasçilarinin hakkini verin,-1,-0.9930276870727539,saglik 
dünya saglik örgütü corona virüsü ilgili bir açiklama yapti dsö sözcüsü tarafindan yapilan açiklamada corona virüsü aldatici bir virüs virüse karsi asi gelistirmek zor ifadesi kullanildi,-1,-0.990349531173706,teknoloji 
eçd akademisi olarak marmara üniversitesi’ne gidip degerlihocalardan seminer aliyorduk corona virüsü nedeniyle onlara gidemedik degerli hocalarimiz bizim evlerimize konuk oldu haftaki sunum onur erol hocamizin emegine yüregine saglik tonurerol,-1,-0.6612821221351624,teknoloji 
eçd akademisi olarak marmara üniversitesi’ne gidip degerlihocalardan seminer aliyorduk corona virüsü nedeniyle onlara gidemedik degerli hocalarimiz bizim evlerimize konuk oldu haftaki sunum onur erol hocamizin emegine yüregine saglik tonurerol,-1,-0.6612821221351624,teknoloji 
covid19 corona salgin usa saglik dikkat oyunvar türkiye neleroluyor whathappened plandemi belgeseli türkçe altyazili bitchute,1,0.9335078597068787,teknoloji 
corona hemsiresi kullanildikcovidli görmemis doktor 5 kat yüksek maas aldi,-1,-0.9985637664794922,saglik 
corona virüs salgini sebebi hindistandaki hastanelerde saglik malzemesi yemek tasiyan robot hemsireler görev aliyor,-1,-0.9970592856407166,teknoloji 
corona dünya saglik örgütü dsö asi bulmanin zor oldugunu açikladi nedeni virüsün aldatma kabiliyetinin yüksek olmasi,-1,-0.9909086227416992,saglik 
özellikle corona günlerinde degerleri bir anlasilan saglik sistemi yüküne hekimlerle birlikte omuz veren fedekar beyaz meleklerin hemsirelergunu kutlu olsun iyi varsiniz,-1,-0.9677572250366211,saglik 
isveçin malmö kentinde yeni tip corona virüs covid19 teshisi konulan saglik durumu agirlasinca uçak ambulansla türkiyeye getirilen 47 yasindaki emrullah gülüsken tedavi oldugu ankara sehir hastanesinden taburcu edildi,-1,-0.9416356086730957,dunya 
pandemi sürecinde özveriyle çalisan hemsirelere tesekkür ederiz iyi varsiniz markabana hemsirelergünü saglik tip doktor saglikçalisanlari hastane corona pandemi covid19,0,0.5501117706298828,saglik 
son dakika dünya saglik örgütü’nden flas açiklama “asi gelistirmek zor” corona coronavirus koronawirus covid19 sali,-1,-0.6711757779121399,saglik 
dünya saglik örgütünden flas asi açiklamasi corona virüsü aldatici bir virüs virüse karsi asi gelistirmek zor,-1,-0.9927811622619629,teknoloji 
eçd akademisi olarak marmara üniversitesi’ne gidip degerlihocalardan seminer aliyorduk corona virüsü nedeniyle onlara gidemedik degerli hocalarimiz bizim evlerimize konuk oldu haftaki sunum aysegül dede hocamizin emegine yüregine saglik,-1,-0.910015344619751,teknoloji 
eçd akademisi olarak marmara üniversitesi’ne gidip degerlihocalardan seminer aliyorduk corona virüsü nedeniyle onlara gidemedik degerli hocalarimiz bizim evlerimize konuk oldu haftaki sunum aysegül dede hocamizin emegine yüregine saglik,-1,-0.910015344619751,teknoloji 
pandemi sürecinde özveriyle çalisan hemsirelere tesekkür ederiz iyi varsiniz soppia hemsirelergünü saglik tip doktor saglikçalisanlari hastane corona pandemi covid19,1,0.6354014873504639,saglik 
tebernkireci1 hocam saglik konusunda cidden ileri seviyedeyiz ben sanayi sektörü icin ayni atilimi söyleyemem tekstil evet corona icin faydasi oldu amele isi bence bizim büyük oynamamiz markalar yapmamiz lazim evet yapiyoruz iyisi icin çalismaliyiz,-1,-0.6602286100387573,ekonomi 
corona vürüsle savasta ön saflarda olan saglik çalisanlarimizin hemsireler gününü kutluyorum,0,-0.5678574442863464,saglik 
hemsirelerimizin zorlu süreçte saha gösterdikleri performansa tesekkür ediyoruz hemsireler gününüz kutlu olsun hemsirelergunu hemsire hemsirelergünü corona saglik,1,0.6496087908744812,saglik 
hay agzina saglikresmen iç sesimsin birdirenistirfenerbahce fenerbahce coronavirus corona covid19pandemic,1,0.9128515720367432,spor 
srkninci memur kralligi olmayan abd yi gördük bepenmedigin saglik personeli sayesinde bugün corona kadar basariliyiz,1,0.9128042459487915,siyaset 
drfahrettinkoca kucukkayaismail ondanmi hemsireleri kisimkisim ayirdinizkadrolu olanlarkadrolu gösterilenlersözlesmeli çalisanlar su salgin döneminde corona bölümünde çalisanlara maas farki verdinizdigerleri sanirim sözde hemsire size göresaglik çalisanlarimizin tamami yararlanmadi,-1,-0.9875043034553528,siyaset 
saglik bakanligindan oteller corona virüs rehberi iste yeni önlemler,-1,-0.7867806553840637,teknoloji 
saglik bakanligi otellerin uymasi gereken yeni corona virüs rehberini yayinladi,-1,-0.9003766179084778,teknoloji 
koronavirüs pandemisi mücadelede büyük emek ortaya koyan ugurda aileleri bile görüsemeyen kahraman saglik camiamizin degerli hemsireleri iyi varsiniz 0232425 48 13 incisigorta corona hemsirelergünü evdekal,-1,-0.969903290271759,saglik 
